hotel_name,,locality,price,rating,score,review,link
The Ecstasy Hotel,,"Gomti Nagar, Lucknow","₹ 3,060",Good,7.1,74 reviews,https://www.booking.com/hotel/in/the-ecstasy-lucknow.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2102835&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=4deb48362e4611bd&srepoch=1742206574&all_sr_blocks=1141660002_387011563_0_42_0&highlighted_blocks=1141660002_387011563_0_42_0&matching_block_id=1141660002_387011563_0_42_0&sr_pri_blocks=1141660002_387011563_0_42_0__306000&from=searchresults
Novotel Lucknow Gomti Nagar,,"Gomti Nagar, Lucknow","₹ 7,913",Good,7.7,745 reviews,https://www.booking.com/hotel/in/novotel-lucknow-gomti-nagar.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2102835&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=4deb48362e4611bd&srepoch=1742206574&all_sr_blocks=202690003_102726544_2_42_0&highlighted_blocks=202690003_102726544_2_42_0&matching_block_id=202690003_102726544_2_42_0&sr_pri_blocks=202690003_102726544_2_42_0__791300&from=searchresults
Ginger Lucknow,,"Gomti Nagar, Lucknow","₹ 3,199",Review score,5.8,249 reviews,https://www.booking.com/hotel/in/ginger-lucknow.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2102835&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=4deb48362e4611bd&srepoch=1742206574&all_sr_blocks=268896805_402178991_0_42_0_375382&highlighted_blocks=268896805_402178991_0_42_0_375382&matching_block_id=268896805_402178991_0_42_0_375382&sr_pri_blocks=268896805_402178991_0_42_0_375382_319900&from=searchresults
Hilton Garden Inn Lucknow,,"Gomti Nagar, Lucknow","₹ 6,700",Very good,8,718 reviews,https://www.booking.com/hotel/in/hilton-garden-inn-lucknow.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2102835&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=4deb48362e4611bd&srepoch=1742206574&all_sr_blocks=258234201_187960595_2_34_0_76330&highlighted_blocks=258234201_187960595_2_34_0_76330&matching_block_id=258234201_187960595_2_34_0_76330&sr_pri_blocks=258234201_187960595_2_34_0_76330_670000&from_sustainable_property_sr=1&from=searchresults
Damson Plum,,"Gomti Nagar, Lucknow","₹ 7,800",Good,7.7,23 reviews,https://www.booking.com/hotel/in/damson-plum-lucknow.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2102835&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=4deb48362e4611bd&srepoch=1742206574&all_sr_blocks=837971001_404983542_2_42_0&highlighted_blocks=837971001_404983542_2_42_0&matching_block_id=837971001_404983542_2_42_0&sr_pri_blocks=837971001_404983542_2_42_0__780000&from=searchresults
Super Hotel O Kathauta Jheel Malhaur Gomti Nagar,,"Gomti Nagar, Lucknow","₹ 1,317",Good,7.7,21 reviews,https://www.booking.com/hotel/in/shyam-international-lucknow1.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2102835&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=4deb48362e4611bd&srepoch=1742206574&all_sr_blocks=1253148801_405493368_2_0_0&highlighted_blocks=1253148801_405493368_2_0_0&matching_block_id=1253148801_405493368_2_0_0&sr_pri_blocks=1253148801_405493368_2_0_0__131689&from=searchresults
Men-only COZYCORNER,,Lucknow,"₹ 1,088",N/A,N/A,N/A,https://www.booking.com/hotel/in/men-only-cozycorner-lucknow1.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2102835&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=4deb48362e4611bd&srepoch=1742206574&all_sr_blocks=1374438701_409607154_2_0_0&highlighted_blocks=1374438701_409607154_2_0_0&matching_block_id=1374438701_409607154_2_0_0&sr_pri_blocks=1374438701_409607154_2_0_0__108800&from=searchresults
FabHotel PS International,,Lucknow,"₹ 1,234",Good,7.4,79 reviews,https://www.booking.com/hotel/in/capital-o-65386-ps-international.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2102835&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=4deb48362e4611bd&srepoch=1742206574&all_sr_blocks=608335103_398325323_2_2_0&highlighted_blocks=608335103_398325323_2_2_0&matching_block_id=608335103_398325323_2_2_0&sr_pri_blocks=608335103_398325323_2_2_0__123424&from=searchresults
HOTEL ORCHID,,"Gomti Nagar, Lucknow","₹ 2,700",Good,7.2,40 reviews,https://www.booking.com/hotel/in/orchid-lucknow2.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2102835&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=4deb48362e4611bd&srepoch=1742206574&all_sr_blocks=1090640401_381951376_0_0_0&highlighted_blocks=1090640401_381951376_0_0_0&matching_block_id=1090640401_381951376_0_0_0&sr_pri_blocks=1090640401_381951376_0_0_0__270000&from=searchresults
Hotel O The Knights Inn,,Lucknow,"₹ 1,073",Review score,1.5,2 reviews,https://www.booking.com/hotel/in/oyo-flagship-81151a-hospitality.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2102835&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=4deb48362e4611bd&srepoch=1742206574&all_sr_blocks=992756802_375711309_2_0_0&highlighted_blocks=992756802_375711309_2_0_0&matching_block_id=992756802_375711309_2_0_0&sr_pri_blocks=992756802_375711309_2_0_0__107250&from=searchresults
Treebo New Rockwell Vivek Vihar,,Jaipur,"₹ 1,540",Very good,8,61 reviews,https://www.booking.com/hotel/in/new-rockwell.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2098033&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=4f2448477d590c59&srepoch=1742206608&all_sr_blocks=636141804_397218735_2_33_0_316959&highlighted_blocks=636141804_397218735_2_33_0_316959&matching_block_id=636141804_397218735_2_33_0_316959&sr_pri_blocks=636141804_397218735_2_33_0_316959_154000&from=searchresults
The Grand Anukampa Pink city,,"Shyam Nagar, Jaipur","₹ 2,249",Very good,8.3,13 reviews,https://www.booking.com/hotel/in/pink-city-grand-anukampa.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2098033&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=4f2448477d590c59&srepoch=1742206608&all_sr_blocks=1360816801_408406321_2_0_0&highlighted_blocks=1360816801_408406321_2_0_0&matching_block_id=1360816801_408406321_2_0_0&sr_pri_blocks=1360816801_408406321_2_0_0__224910&from=searchresults
Holiday Inn Express & Suites Jaipur Gopalpura,,Jaipur,"₹ 3,494",Very good,8,411 reviews,https://www.booking.com/hotel/in/holiday-inn-express-suites-jaipur-gopalpura-an-ihg.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2098033&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=4f2448477d590c59&srepoch=1742206608&all_sr_blocks=932890203_365391299_2_41_0&highlighted_blocks=932890203_365391299_2_41_0&matching_block_id=932890203_365391299_2_41_0&sr_pri_blocks=932890203_365391299_2_41_0__349400&from=searchresults
Trident Jaipur,,"Amer Fort Road, Jaipur","₹ 8,500",Fabulous,8.8,"1,630 reviews",https://www.booking.com/hotel/in/trident-jaipur.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2098033&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=4f2448477d590c59&srepoch=1742206608&all_sr_blocks=7879801_409220941_2_2_0&highlighted_blocks=7879801_409220941_2_2_0&matching_block_id=7879801_409220941_2_2_0&sr_pri_blocks=7879801_409220941_2_2_0__850000&from=searchresults
Trim Boutique Parkota Haveli,,"Amer Fort Road, Jaipur","₹ 2,924",Very good,8.5,452 reviews,https://www.booking.com/hotel/in/trim-boutique-parkota-haveli.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2098033&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=4f2448477d590c59&srepoch=1742206608&all_sr_blocks=1169154301_389485169_2_1_0&highlighted_blocks=1169154301_389485169_2_1_0&matching_block_id=1169154301_389485169_2_1_0&sr_pri_blocks=1169154301_389485169_2_1_0__292442&from=searchresults
Jaipur Marriott Hotel,,"Tonk Road, Jaipur","₹ 7,999",Very good,8.2,"1,007 reviews",https://www.booking.com/hotel/in/jaipur-marriott.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2098033&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=4f2448477d590c59&srepoch=1742206608&all_sr_blocks=29601001_388529775_2_42_0&highlighted_blocks=29601001_388529775_2_42_0&matching_block_id=29601001_388529775_2_42_0&sr_pri_blocks=29601001_388529775_2_42_0__799900&from=searchresults
Radisson Jaipur City Center,,Jaipur,"₹ 6,300",Good,7.9,978 reviews,https://www.booking.com/hotel/in/country-inn-suites-by-carlson-jaipur.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2098033&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=4f2448477d590c59&srepoch=1742206608&all_sr_blocks=24382214_383306706_3_42_0&highlighted_blocks=24382214_383306706_3_42_0&matching_block_id=24382214_383306706_3_42_0&sr_pri_blocks=24382214_383306706_3_42_0__630000&from=searchresults
The Lalit Jaipur,,Jaipur,"₹ 8,099",Review score,6.9,398 reviews,https://www.booking.com/hotel/in/the-lalit-jaipur.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2098033&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=4f2448477d590c59&srepoch=1742206608&all_sr_blocks=38344101_372830196_2_33_0&highlighted_blocks=38344101_372830196_2_33_0&matching_block_id=38344101_372830196_2_33_0&sr_pri_blocks=38344101_372830196_2_33_0__809933&from=searchresults
Hotel O Golden Sakura,,Jaipur,₹ 956,N/A,N/A,N/A,https://www.booking.com/hotel/in/o-golden-sakura.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2098033&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=4f2448477d590c59&srepoch=1742206608&all_sr_blocks=1374847102_409643231_2_0_0&highlighted_blocks=1374847102_409643231_2_0_0&matching_block_id=1374847102_409643231_2_0_0&sr_pri_blocks=1374847102_409643231_2_0_0__95625&from=searchresults
ibis Jaipur City Centre - An Accor Brand,,"Civil Lines, Jaipur","₹ 3,800",Good,7.8,"1,572 reviews",https://www.booking.com/hotel/in/ibis-jaipur.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2098033&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=4f2448477d590c59&srepoch=1742206608&all_sr_blocks=58520002_278231152_2_40_0&highlighted_blocks=58520002_278231152_2_40_0&matching_block_id=58520002_278231152_2_40_0&sr_pri_blocks=58520002_278231152_2_40_0__380000&from=searchresults
Townhouse Sikar Road Jaipur,,Jaipur,"₹ 1,100",N/A,N/A,N/A,https://www.booking.com/hotel/in/aroma-inn-jaipur.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2098033&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=4f2448477d590c59&srepoch=1742206608&all_sr_blocks=1369404401_409279435_2_41_0&highlighted_blocks=1369404401_409279435_2_41_0&matching_block_id=1369404401_409279435_2_41_0&sr_pri_blocks=1369404401_409279435_2_41_0__110014&from=searchresults
"Four Points by Sheraton Jaipur, City Square",,"Tonk Road, Jaipur","₹ 4,599",Review score,6.2,445 reviews,https://www.booking.com/hotel/in/four-points-by-sheraton.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2098033&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=4f2448477d590c59&srepoch=1742206608&all_sr_blocks=26120511_366108599_2_42_0&highlighted_blocks=26120511_366108599_2_42_0&matching_block_id=26120511_366108599_2_42_0&sr_pri_blocks=26120511_366108599_2_42_0__459900&from=searchresults
Haveli Kalwara - A Heritage Hotel,,"M.I. Road, Jaipur","₹ 2,603",Very good,8.3,593 reviews,https://www.booking.com/hotel/in/kalwara-haveli.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2098033&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=4f2448477d590c59&srepoch=1742206608&all_sr_blocks=126721304_369229991_2_1_0&highlighted_blocks=126721304_369229991_2_1_0&matching_block_id=126721304_369229991_2_1_0&sr_pri_blocks=126721304_369229991_2_1_0__260338&from=searchresults
Dodas Palace by Asapin Hotels,,"Raja Park, Jaipur","₹ 1,400",Review score,6,240 reviews,https://www.booking.com/hotel/in/dodas-palace.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2098033&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=4f2448477d590c59&srepoch=1742206608&all_sr_blocks=136581906_405565029_2_42_0&highlighted_blocks=136581906_405565029_2_42_0&matching_block_id=136581906_405565029_2_42_0&sr_pri_blocks=136581906_405565029_2_42_0__140000&from=searchresults
"Mukam at Kanak Vilas, Jaipur",,"Adarsh Nagar, Jaipur","₹ 2,618",Fabulous,8.6,40 reviews,https://www.booking.com/hotel/in/mukam-at-kanak-vilas-jaipur.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2098033&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=4f2448477d590c59&srepoch=1742206608&all_sr_blocks=1306298601_407223797_2_0_0&highlighted_blocks=1306298601_407223797_2_0_0&matching_block_id=1306298601_407223797_2_0_0&sr_pri_blocks=1306298601_407223797_2_0_0__261800&from=searchresults
Hotel O R R Resturent And Hotel,,Jaipur,"₹ 1,093",N/A,N/A,N/A,https://www.booking.com/hotel/in/o-r-r-resturent-and.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2098033&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=4f2448477d590c59&srepoch=1742206608&all_sr_blocks=1375536002_409697328_2_0_0&highlighted_blocks=1375536002_409697328_2_0_0&matching_block_id=1375536002_409697328_2_0_0&sr_pri_blocks=1375536002_409697328_2_0_0__109286&from=searchresults
Hyatt Regency Jaipur Mansarovar,,Jaipur,"₹ 9,350",Superb,9,680 reviews,https://www.booking.com/hotel/in/hyatt-regency-jaipur-mansarovar.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2098033&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=4f2448477d590c59&srepoch=1742206608&all_sr_blocks=821055408_356746530_2_41_0&highlighted_blocks=821055408_356746530_2_41_0&matching_block_id=821055408_356746530_2_41_0&sr_pri_blocks=821055408_356746530_2_41_0__935000&from=searchresults
Dev Mahal - A Boutique Heritage Hotel,,"Bani Park, Jaipur","₹ 4,200",Fabulous,8.7,313 reviews,https://www.booking.com/hotel/in/dev-mahal-jaipur.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2098033&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=4f2448477d590c59&srepoch=1742206608&all_sr_blocks=1036876103_401595150_2_0_0&highlighted_blocks=1036876103_401595150_2_0_0&matching_block_id=1036876103_401595150_2_0_0&sr_pri_blocks=1036876103_401595150_2_0_0__420000&from=searchresults
